Contract Name	Last Trade Date (EST)	Strike	Last Price	Bid	Ask	Change	% Change	Volume	Open Interest	Implied Volatility
SPY251212C00615000	11/14/2025 12:30 PM	615	63.95	61.33	62.08	3.87	6.44%	13	4,001	33.50%
SPY251212C00620000	11/14/2025 1:23 PM	620	56.91	55.69	58.28	0.37	0.65%	8	56	34.04%
SPY251212C00625000	11/14/2025 3:42 PM	625	51.91	51.04	53.76	-3.52	-6.35%	23	1,023	32.84%
SPY251212C00630000	11/14/2025 1:47 PM	630	47.22	46.45	48.33	-0.28	-0.59%	4	41	29.81%
SPY251212C00635000	11/14/2025 2:15 PM	635	43.97	41.93	44.65	1.25	2.93%	14	34	30.02%
SPY251212C00640000	11/14/2025 3:44 PM	640	38.49	37.49	40.17	-3.51	-8.36%	60	34	28.59%
SPY251212C00645000	11/14/2025 3:41 PM	645	34.28	33.16	35.83	-1.86	-5.15%	21	17	27.26%
SPY251212C00650000	11/14/2025 9:57 AM	650	27.67	28.95	31.64	-1.99	-6.71%	73	40	26.02%
SPY251212C00655000	11/14/2025 3:40 PM	655	26.27	26.08	26.42	-0.03	-0.11%	41	183	23.06%
SPY251212C00656000	11/13/2025 3:21 PM	656	25.03	24.11	26.79	0.00	0.00%	8	28	24.56%
SPY251212C00657000	11/14/2025 3:40 PM	657	24.64	24.36	24.83	-0.47	-1.87%	3	254	22.59%
SPY251212C00658000	11/14/2025 3:27 PM	658	23.88	22.55	25.22	-0.57	-2.33%	40	29	24.08%
SPY251212C00659000	11/14/2025 2:22 PM	659	22.23	21.89	24.44	-3.38	-13.20%	6	23	23.83%
SPY251212C00660000	11/14/2025 4:03 PM	660	21.85	22.26	22.46	-1.37	-5.90%	127	219	21.84%
SPY251212C00661000	11/13/2025 10:55 AM	661	23.83	20.42	22.92	0.00	0.00%	1	32	23.37%
SPY251212C00662000	11/14/2025 10:56 AM	662	20.45	19.51	22.17	-2.13	-9.43%	16	90	23.13%
SPY251212C00663000	11/14/2025 3:47 PM	663	19.79	19.01	21.43	-5.22	-20.87%	130	145	22.90%
SPY251212C00664000	11/14/2025 9:59 AM	664	17.45	18.04	20.70	-1.65	-8.64%	18	82	22.67%
SPY251212C00665000	11/14/2025 4:11 PM	665	18.65	18.60	18.67	0.05	0.27%	367	988	20.61%
SPY251212C00666000	11/14/2025 11:32 AM	666	19.18	17.83	18.09	-6.84	-26.29%	62	307	20.58%
SPY251212C00667000	11/14/2025 3:26 PM	667	17.36	17.05	17.35	-0.55	-3.07%	139	289	20.31%
SPY251212C00668000	11/14/2025 4:11 PM	668	16.59	16.49	16.57	-0.61	-3.55%	509	110	19.97%
SPY251212C00669000	11/14/2025 3:41 PM	669	15.55	15.80	15.91	-0.90	-5.47%	207	572	19.79%
SPY251212C00670000	11/14/2025 4:14 PM	670	15.18	15.14	15.22	-0.78	-4.89%	2,331	954	19.55%
SPY251212C00671000	11/14/2025 4:06 PM	671	14.07	14.48	14.56	-1.38	-8.93%	191	245	19.34%
SPY251212C00672000	11/14/2025 4:01 PM	672	13.30	13.84	13.94	-1.04	-7.25%	550	687	19.17%
SPY251212C00673000	11/14/2025 4:08 PM	673	13.08	13.18	13.83	-0.93	-6.64%	475	289	19.68%
SPY251212C00674000	11/14/2025 4:07 PM	674	12.49	12.59	12.66	-0.99	-7.34%	382	408	18.72%
SPY251212C00675000	11/14/2025 4:01 PM	675	11.63	11.98	12.05	-1.32	-10.19%	913	1,146	18.51%
SPY251212C00676000	11/14/2025 3:34 PM	676	11.60	11.39	11.46	-0.53	-4.37%	210	313	18.32%
SPY251212C00677000	11/14/2025 3:59 PM	677	10.29	10.81	10.89	-1.33	-11.45%	279	744	18.13%
SPY251212C00678000	11/14/2025 4:06 PM	678	9.92	10.25	10.32	-1.33	-11.82%	257	867	17.93%
SPY251212C00679000	11/14/2025 3:38 PM	679	9.63	9.71	9.77	-0.94	-8.89%	366	1,055	17.74%
SPY251212C00680000	11/14/2025 4:13 PM	680	9.18	9.17	9.24	-0.92	-9.11%	567	1,939	17.55%
SPY251212C00681000	11/14/2025 2:47 PM	681	9.65	8.65	8.72	0.15	1.58%	189	1,200	17.36%
SPY251212C00682000	11/14/2025 3:56 PM	682	7.84	8.15	8.22	-1.16	-12.89%	430	1,402	17.18%
SPY251212C00683000	11/14/2025 3:53 PM	683	7.40	7.67	7.73	-1.11	-13.04%	203	2,143	16.99%
SPY251212C00684000	11/14/2025 4:14 PM	684	7.26	7.20	7.26	-0.69	-8.68%	595	1,045	16.81%
SPY251212C00685000	11/14/2025 4:14 PM	685	6.81	6.75	6.81	-0.69	-9.20%	524	2,094	16.64%
SPY251212C00686000	11/14/2025 4:08 PM	686	6.22	6.32	6.38	-0.41	-6.18%	629	826	16.48%
SPY251212C00687000	11/14/2025 4:05 PM	687	5.73	5.91	5.97	-0.58	-9.19%	167	435	16.32%
SPY251212C00688000	11/14/2025 4:02 PM	688	5.30	5.46	5.57	-0.94	-15.06%	807	636	16.16%
SPY251212C00689000	11/14/2025 3:43 PM	689	5.03	5.12	5.19	-0.62	-10.97%	873	647	16.00%
SPY251212C00690000	11/14/2025 4:14 PM	690	4.80	4.77	4.83	-0.50	-9.43%	874	1,579	15.85%
SPY251212C00691000	11/14/2025 4:05 PM	691	4.25	4.42	4.48	-0.85	-16.67%	535	623	15.70%
SPY251212C00692000	11/14/2025 3:46 PM	692	4.07	4.09	4.15	-0.70	-14.68%	143	716	15.55%
SPY251212C00693000	11/14/2025 3:43 PM	693	3.71	3.75	3.85	-0.69	-15.68%	1,202	482	15.43%
SPY251212C00694000	11/14/2025 4:09 PM	694	3.48	3.46	3.55	-0.60	-14.71%	192	650	15.28%
SPY251212C00695000	11/14/2025 3:50 PM	695	3.14	3.24	3.28	-0.69	-18.02%	906	1,318	15.17%
SPY251212C00696000	11/14/2025 4:14 PM	696	3.01	2.96	3.01	-0.48	-13.75%	521	916	15.02%
SPY251212C00697000	11/14/2025 3:47 PM	697	2.70	2.68	2.78	-0.54	-16.67%	31	649	14.93%
SPY251212C00698000	11/14/2025 4:03 PM	698	2.39	2.46	2.55	-0.64	-21.12%	546	634	14.81%
SPY251212C00699000	11/14/2025 3:47 PM	699	2.25	2.30	2.34	-0.42	-15.73%	377	1,006	14.71%
SPY251212C00700000	11/14/2025 4:12 PM	700	2.13	2.11	2.13	-0.42	-16.47%	4,875	2,676	14.58%
SPY251212C00701000	11/14/2025 4:13 PM	701	1.93	1.92	1.96	-0.44	-18.57%	118	930	14.51%
SPY251212C00702000	11/14/2025 4:14 PM	702	1.78	1.75	1.79	-0.29	-14.01%	367	762	14.42%
SPY251212C00703000	11/14/2025 3:02 PM	703	1.93	1.60	1.62	-0.06	-3.02%	96	866	14.30%
SPY251212C00704000	11/14/2025 2:42 PM	704	1.68	1.45	1.48	-0.14	-7.69%	530	651	14.23%
SPY251212C00705000	11/14/2025 4:05 PM	705	1.25	1.33	1.35	-0.40	-24.24%	940	1,403	14.17%
SPY251212C00706000	11/14/2025 4:02 PM	706	1.15	1.20	1.23	-0.36	-23.84%	455	906	14.10%
SPY251212C00707000	11/14/2025 4:08 PM	707	1.08	1.09	1.11	-0.29	-21.17%	148	799	14.01%
SPY251212C00708000	11/14/2025 3:42 PM	708	0.95	0.99	1.01	-0.34	-26.36%	190	1,076	13.96%
SPY251212C00709000	11/14/2025 3:59 PM	709	0.85	0.90	0.92	-0.42	-33.07%	44	969	13.92%
SPY251212C00710000	11/14/2025 3:57 PM	710	0.75	0.81	0.84	-0.30	-28.57%	585	3,307	13.89%
SPY251212C00715000	11/14/2025 4:05 PM	715	0.46	0.49	0.51	-0.22	-32.35%	394	2,599	13.70%
SPY251212C00720000	11/14/2025 3:57 PM	720	0.27	0.30	0.31	-0.16	-37.21%	192	3,316	13.61%
SPY251212C00725000	11/14/2025 3:47 PM	725	0.17	0.18	0.20	-0.11	-39.29%	157	2,980	13.72%
SPY251212C00730000	11/14/2025 3:24 PM	730	0.14	0.12	0.13	-0.06	-30.00%	16	646	13.87%
SPY251212C00735000	11/14/2025 3:51 PM	735	0.09	0.08	0.09	-0.05	-35.71%	27	201	14.16%
SPY251212C00740000	11/14/2025 1:38 PM	740	0.07	0.05	0.07	-0.03	-30.00%	14	984	14.60%
SPY251212C00745000	11/14/2025 4:00 PM	745	0.05	0.04	0.05	-0.02	-28.57%	7	325	14.94%
SPY251212C00750000	11/14/2025 12:38 PM	750	0.06	0.03	0.04	0.00	0.00%	61	362	15.38%
SPY251212C00755000	11/14/2025 12:49 PM	755	0.05	0.03	0.04	-0.01	-16.67%	10	610	16.21%
SPY251212C00760000	11/14/2025 10:47 AM	760	0.04	0.03	0.04	-0.01	-20.00%	64	117	16.99%
SPY251212C00765000	11/14/2025 3:24 PM	765	0.03	0.02	0.03	-0.01	-25.00%	498	185	17.29%
SPY251212C00770000	11/14/2025 9:30 AM	770	0.03	0.02	0.03	-0.01	-25.00%	2	203	18.07%
SPY251212C00775000	11/14/2025 3:03 PM	775	0.03	0.02	0.03	-0.01	-25.00%	495	199	18.85%
SPY251212C00780000	11/14/2025 10:41 AM	780	0.04	0.02	0.03	0.01	33.33%	10	1,720	19.63%
SPY251212C00785000	11/14/2025 1:37 PM	785	0.03	0.02	0.03	0.00	0.00%	196	2,692	20.31%
SPY251212C00790000	11/13/2025 3:37 PM	790	0.03	0.02	0.03	0.00	0.00%	1,155	2,901	21.09%
SPY251219C00150000	11/7/2025 9:58 AM	150	515.65	521.78	524.54	0.00	0.00%	2	626	229.69%
SPY251219C00155000	11/7/2025 9:58 AM	155	510.67	516.80	519.56	0.00	0.00%	2	140	225.29%
SPY251219C00160000	11/7/2025 10:00 AM	160	505.11	511.82	514.58	0.00	0.00%	2	81	221.05%
SPY251219C00165000	11/7/2025 10:00 AM	165	500.14	506.83	509.60	0.00	0.00%	2	362	216.80%
SPY251219C00170000	10/29/2025 2:35 PM	170	517.00	501.88	504.62	0.00	0.00%	1	78	213.18%
SPY251219C00175000	8/6/2025 10:50 AM	175	456.05	487.87	490.68	0.00	0.00%	2	671	0.00%
SPY251219C00180000	11/7/2025 10:00 AM	180	484.70	491.91	494.66	0.00	0.00%	2	437	205.42%
SPY251219C00185000	11/7/2025 10:00 AM	185	479.73	486.92	489.68	0.00	0.00%	2	67	201.66%
SPY251219C00190000	10/31/2025 11:21 AM	190	495.75	481.95	484.70	0.00	0.00%	1	66	198.19%
SPY251219C00195000	8/6/2025 10:21 AM	195	435.45	468.07	470.88	0.00	0.00%	2	204	0.00%
SPY251219C00200000	11/5/2025 1:56 PM	200	481.31	471.99	474.74	0.00	0.00%	2	182	191.33%
SPY251219C00205000	8/5/2025 10:21 AM	205	426.41	458.17	460.98	0.00	0.00%	1	105	0.00%
SPY251219C00210000	11/13/2025 10:02 AM	210	469.24	462.02	464.79	0.00	0.00%	14	1,190	184.79%
SPY251219C00215000	10/29/2025 2:35 PM	215	472.56	457.05	459.62	0.00	0.00%	1	24	179.93%
SPY251219C00220000	11/12/2025 12:21 PM	220	463.05	452.08	454.64	0.00	0.00%	2	53	176.95%
SPY251219C00225000	10/27/2025 1:00 PM	225	460.06	447.14	449.66	0.00	0.00%	5	92	174.34%
SPY251219C00230000	10/3/2025 11:21 AM	230	443.50	441.33	444.05	0.00	0.00%	1	345	155.66%
SPY251219C00235000	8/8/2025 10:16 AM	235	403.06	428.47	431.27	0.00	0.00%	2	233	0.00%
SPY251219C00240000	9/30/2025 10:11 AM	240	424.93	431.43	434.10	0.00	0.00%	1	205	151.76%
SPY251219C00245000	9/19/2025 11:43 AM	245	418.90	425.04	427.69	0.00	0.00%	2	175	146.97%
SPY251219C00250000	11/13/2025 12:54 PM	250	424.45	422.20	424.96	0.00	0.00%	5	237	161.47%
SPY251219C00255000	8/29/2025 10:11 AM	255	390.84	413.27	415.74	0.00	0.00%	2	227	0.00%
SPY251219C00260000	9/26/2025 11:25 AM	260	402.22	0.00	0.00	0.00	0.00%	2	396	0.00%
SPY251219C00265000	8/7/2025 9:36 AM	265	374.11	398.78	401.58	0.00	0.00%	2	238	0.00%
SPY251219C00270000	9/18/2025 12:06 PM	270	394.31	395.73	398.56	0.00	0.00%	3	327	0.00%
SPY251219C00275000	10/27/2025 1:41 PM	275	410.09	397.31	400.07	0.00	0.00%	3	396	148.58%
SPY251219C00280000	8/18/2025 2:30 PM	280	365.30	383.93	386.74	0.00	0.00%	5	418	0.00%
SPY251219C00285000	8/27/2025 1:07 PM	285	363.64	378.99	381.80	0.00	0.00%	2	481	0.00%
SPY251219C00290000	9/11/2025 12:23 PM	290	369.25	365.20	368.01	0.00	0.00%	4	180	0.00%
SPY251219C00295000	8/20/2025 4:03 PM	295	345.79	369.09	371.90	0.00	0.00%	2	280	0.00%
SPY251219C00300000	11/11/2025 10:34 AM	300	380.34	372.42	375.18	0.00	0.00%	6	621	136.67%
SPY251219C00305000	10/8/2025 11:49 AM	305	370.30	366.74	369.43	0.00	0.00%	3	413	124.32%
SPY251219C00310000	9/17/2025 10:13 AM	310	351.41	356.08	358.91	0.00	0.00%	100	251	0.00%
SPY251219C00315000	11/4/2025 9:34 AM	315	362.07	357.49	360.24	0.00	0.00%	1	360	129.92%
SPY251219C00320000	11/5/2025 3:04 PM	320	362.25	352.51	355.27	0.00	0.00%	1	292	127.76%
SPY251219C00325000	9/18/2025 12:52 PM	325	340.74	341.22	344.05	0.00	0.00%	5	216	0.00%
SPY251219C00330000	11/4/2025 9:42 AM	330	348.82	342.56	345.09	0.00	0.00%	1	186	122.29%
SPY251219C00335000	9/19/2025 10:27 AM	335	330.89	335.75	338.44	0.00	0.00%	4	169	86.52%
SPY251219C00340000	10/30/2025 11:03 AM	340	346.90	332.60	335.36	0.00	0.00%	2	387	119.29%
SPY251219C00345000	8/21/2025 9:40 AM	345	294.71	319.66	322.47	0.00	0.00%	2	412	0.00%
SPY251219C00350000	11/4/2025 3:43 PM	350	328.00	322.65	325.41	0.00	0.00%	24	959	115.26%
SPY251219C00355000	9/17/2025 10:04 AM	355	307.17	311.52	314.31	0.00	0.00%	2	672	0.00%
SPY251219C00360000	10/21/2025 2:34 PM	360	315.00	312.70	315.46	0.00	0.00%	5	766	111.30%
SPY251219C00365000	11/12/2025 12:03 PM	365	318.61	307.71	310.48	0.00	0.00%	1	347	109.25%
SPY251219C00370000	10/8/2025 11:00 AM	370	305.22	302.14	304.83	0.00	0.00%	1	418	101.20%
SPY251219C00375000	11/12/2025 10:37 AM	375	308.90	297.77	300.53	0.00	0.00%	1	510	105.47%
SPY251219C00380000	11/5/2025 12:24 PM	380	301.50	292.84	295.32	0.00	0.00%	2	1,347	102.77%
SPY251219C00385000	11/14/2025 9:47 AM	385	284.12	287.82	290.58	-15.14	-5.06%	5	600	101.71%
SPY251219C00390000	11/10/2025 3:41 PM	390	293.13	282.85	285.61	0.00	0.00%	1	1,274	99.89%
SPY251219C00395000	11/14/2025 2:16 PM	395	278.64	277.87	280.63	-12.01	-4.13%	2	728	98.01%
SPY251219C00400000	11/14/2025 3:30 PM	400	273.79	272.90	275.65	-2.23	-0.81%	5	1,991	96.19%
SPY251219C00405000	11/14/2025 1:24 PM	405	268.34	267.97	270.68	5.04	1.91%	18	995	94.57%
SPY251219C00410000	11/13/2025 3:18 PM	410	263.63	262.95	265.71	0.00	0.00%	1	1,357	92.63%
SPY251219C00415000	11/13/2025 9:42 AM	415	265.39	257.98	260.74	0.00	0.00%	8	1,922	90.87%
SPY251219C00420000	11/14/2025 2:18 PM	420	255.00	253.01	255.54	-10.34	-3.90%	13	802	88.33%
SPY251219C00425000	11/14/2025 2:22 PM	425	250.07	248.04	250.02	-10.56	-4.05%	5	1,339	84.66%
SPY251219C00430000	11/14/2025 3:30 PM	430	244.23	243.07	245.83	1.17	0.48%	709	2,357	85.72%
SPY251219C00435000	11/13/2025 3:20 PM	435	238.02	238.10	240.86	0.00	0.00%	17	1,923	84.01%
SPY251219C00440000	11/14/2025 2:23 PM	440	234.51	233.13	235.29	0.56	0.24%	7	1,950	80.37%
SPY251219C00445000	11/14/2025 3:30 PM	445	229.22	228.16	230.92	-2.62	-1.13%	1	2,380	80.65%
SPY251219C00450000	11/14/2025 2:15 PM	450	225.20	223.19	225.95	0.52	0.23%	5	2,555	78.98%
SPY251219C00455000	11/13/2025 3:45 PM	455	219.61	218.23	220.98	0.00	0.00%	6	4,284	77.36%
SPY251219C00460000	11/14/2025 3:30 PM	460	214.35	213.26	216.02	-0.48	-0.22%	1	1,355	75.73%
SPY251219C00465000	11/14/2025 4:11 PM	465	209.62	208.31	211.06	-0.10	-0.05%	10	1,444	74.17%
SPY251219C00470000	11/14/2025 1:28 PM	470	204.85	203.38	206.09	0.20	0.10%	7	2,281	72.64%
SPY251219C00475000	11/14/2025 3:30 PM	475	198.67	198.37	201.13	-0.99	-0.50%	3	1,760	70.93%
SPY251219C00480000	11/14/2025 10:19 AM	480	190.94	193.42	196.17	-13.06	-6.40%	2	1,965	69.39%
SPY251219C00485000	11/14/2025 2:26 PM	485	191.01	188.46	191.21	-2.58	-1.33%	14	1,416	67.82%
SPY251219C00490000	11/14/2025 2:32 PM	490	186.15	183.50	186.25	-0.58	-0.31%	24	1,223	66.26%
SPY251219C00495000	11/14/2025 3:53 PM	495	179.37	178.53	181.30	-1.86	-1.03%	56	1,560	64.70%
SPY251219C00500000	11/14/2025 3:04 PM	500	177.24	173.63	176.34	2.93	1.68%	240	2,253	63.28%
SPY251219C00505000	11/14/2025 1:39 PM	505	169.77	168.63	171.16	0.51	0.30%	8	1,990	61.13%
SPY251219C00510000	11/14/2025 4:12 PM	510	164.96	163.67	166.44	-0.46	-0.28%	133	1,251	60.13%
SPY251219C00515000	11/14/2025 2:21 PM	515	161.23	158.74	161.48	1.72	1.08%	86	831	58.64%
SPY251219C00520000	11/14/2025 3:58 PM	520	153.95	153.79	156.54	-2.17	-1.39%	78	3,861	57.15%
SPY251219C00525000	11/14/2025 4:12 PM	525	150.20	148.85	151.59	-2.13	-1.40%	15	4,723	55.67%
SPY251219C00530000	11/14/2025 1:39 PM	530	144.98	143.90	146.65	0.05	0.03%	94	1,290	54.18%
SPY251219C00535000	11/14/2025 4:11 PM	535	140.19	138.96	141.71	0.64	0.46%	56	841	52.70%
SPY251219C00540000	11/14/2025 2:46 PM	540	137.51	134.03	136.77	2.67	1.98%	16	3,403	51.25%
SPY251219C00545000	11/14/2025 3:30 PM	545	130.29	129.09	131.84	0.07	0.05%	17	2,489	54.25%
SPY251219C00550000	11/14/2025 3:57 PM	550	124.45	124.17	126.91	-0.13	-0.10%	11	3,521	52.66%
SPY251219C00555000	11/14/2025 3:30 PM	555	120.41	119.24	121.99	2.14	1.81%	34	2,038	51.10%
SPY251219C00560000	11/14/2025 4:11 PM	560	115.54	114.33	116.86	1.01	0.88%	9	10,900	48.94%
SPY251219C00565000	11/14/2025 4:01 PM	565	109.84	109.42	112.16	-0.34	-0.31%	26	3,656	47.98%
SPY251219C00570000	11/14/2025 4:09 PM	570	105.57	104.52	107.26	-1.07	-1.00%	8	3,712	46.45%
SPY251219C00575000	11/14/2025 4:08 PM	575	100.49	99.22	102.73	-0.16	-0.16%	4	5,286	45.83%
SPY251219C00580000	11/14/2025 4:10 PM	580	95.84	94.76	97.30	0.09	0.09%	62	3,645	42.95%
SPY251219C00585000	11/14/2025 4:07 PM	585	90.78	89.90	92.64	0.21	0.23%	52	10,170	41.97%
SPY251219C00590000	11/14/2025 4:09 PM	590	86.06	85.06	87.80	0.65	0.76%	8	3,404	40.51%
SPY251219C00595000	11/14/2025 4:09 PM	595	81.10	80.23	82.98	0.18	0.22%	13	1,671	39.08%
SPY251219C00600000	11/14/2025 2:59 PM	600	78.81	75.44	78.15	1.31	1.69%	35	6,320	37.59%
SPY251219C00601000	11/14/2025 10:40 AM	601	74.42	74.48	77.05	-8.69	-10.46%	1	1	37.01%
SPY251219C00602000	11/13/2025 11:24 AM	602	77.87	73.53	76.09	0.00	0.00%	1	2	36.72%
SPY251219C00603000	11/13/2025 2:35 PM	603	75.05	72.57	75.14	0.00	0.00%	12	13	36.45%
SPY251219C00604000	11/12/2025 2:50 PM	604	82.71	71.62	74.19	0.00	0.00%	2	11	36.18%
SPY251219C00605000	11/14/2025 2:46 PM	605	74.00	70.67	73.41	1.16	1.59%	22	4,762	36.26%
SPY251219C00606000	11/3/2025 12:02 PM	606	82.43	69.72	72.29	0.00	0.00%	-	1	35.64%
SPY251219C00607000	10/29/2025 2:09 PM	607	86.85	68.77	71.34	0.00	0.00%	1	1	35.36%
SPY251219C00608000	11/12/2025 1:12 PM	608	79.23	67.83	70.40	0.00	0.00%	14	11	35.11%
SPY251219C00609000	11/12/2025 12:16 PM	609	77.63	66.92	69.45	0.00	0.00%	28	15	34.83%
SPY251219C00610000	11/14/2025 12:48 PM	610	69.01	65.94	68.68	-8.71	-11.21%	19	6,009	34.90%
SPY251219C00611000	11/12/2025 1:47 PM	611	76.54	64.99	67.57	0.00	0.00%	20	11	34.31%
SPY251219C00612000	11/14/2025 3:47 PM	612	64.89	64.07	66.63	-11.56	-15.12%	1	103	34.04%
SPY251219C00613000	10/31/2025 10:22 AM	613	75.55	63.13	65.69	0.00	0.00%	1	5	33.77%
SPY251219C00614000	11/13/2025 3:01 PM	614	63.35	62.17	64.76	0.00	0.00%	2	8	33.52%
SPY251219C00615000	11/14/2025 3:30 PM	615	62.50	61.24	63.79	0.26	0.42%	21	7,637	33.20%
SPY251219C00616000	11/13/2025 11:58 AM	616	63.91	60.30	62.89	0.00	0.00%	2	1	33.00%
SPY251219C00619000	11/13/2025 11:53 AM	619	52.87	57.51	60.11	-8.06	-13.23%	4	16	32.23%
SPY251219C00620000	11/14/2025 2:45 PM	620	59.65	56.58	59.32	1.41	2.42%	107	11,995	32.22%
SPY251219C00621000	11/11/2025 2:02 PM	621	66.64	55.66	58.26	0.00	0.00%	22	13	31.72%
SPY251219C00622000	11/12/2025 11:00 AM	622	65.12	54.74	57.34	0.00	0.00%	32	54	31.46%
SPY251219C00623000	11/13/2025 3:17 PM	623	54.73	53.82	56.56	0.00	0.00%	329	331	31.45%
SPY251219C00624000	11/14/2025 10:37 AM	624	52.65	52.90	55.51	-5.05	-8.75%	1	19	30.97%
SPY251219C00625000	11/14/2025 3:30 PM	625	53.42	52.03	54.49	-0.38	-0.71%	30	20,740	30.54%
SPY251219C00626000	11/12/2025 2:38 PM	626	61.88	51.08	53.69	0.00	0.00%	2	2	30.48%
SPY251219C00627000	11/7/2025 9:38 AM	627	46.67	50.17	52.78	0.00	0.00%	2	0	30.23%
SPY251219C00628000	11/14/2025 10:26 AM	628	47.34	49.26	51.88	-7.70	-13.99%	1	4	29.99%
SPY251219C00629000	11/13/2025 11:06 AM	629	52.31	48.36	50.98	0.00	0.00%	1	3	29.75%
SPY251219C00630000	11/14/2025 3:53 PM	630	48.40	47.46	49.90	-0.87	-1.77%	42	16,661	29.21%
SPY251219C00631000	11/12/2025 11:22 AM	631	43.87	46.56	49.18	-12.42	-22.06%	1	10	29.25%
SPY251219C00632000	11/14/2025 11:31 AM	632	48.26	45.65	48.29	-7.90	-14.07%	4	2	29.02%
SPY251219C00635000	11/14/2025 3:53 PM	635	43.93	43.86	44.75	-0.97	-2.16%	26	10,834	26.91%
SPY251219C00636000	11/11/2025 2:56 PM	636	52.95	42.11	44.75	0.00	0.00%	1	5	28.06%
SPY251219C00637000	11/11/2025 2:56 PM	637	52.01	41.23	43.87	0.00	0.00%	1	5	27.82%
SPY251219C00638000	11/3/2025 10:38 AM	638	51.10	40.35	43.00	0.00	0.00%	1	1	27.59%
SPY251219C00639000	11/14/2025 12:50 PM	639	41.77	39.48	42.13	-2.27	-5.15%	13	10	27.36%
SPY251219C00640000	11/14/2025 4:13 PM	640	39.94	39.58	40.46	-0.78	-1.92%	227	15,784	25.91%
SPY251219C00641000	11/14/2025 10:01 AM	641	35.97	37.75	40.40	-4.46	-11.03%	1	9	26.89%
SPY251219C00642000	11/11/2025 2:20 PM	642	47.19	36.89	39.55	0.00	0.00%	3	2	26.67%
SPY251219C00643000	11/7/2025 11:25 AM	643	32.10	36.02	38.69	0.00	0.00%	20	12	26.43%
SPY251219C00644000	11/14/2025 10:24 AM	644	33.72	35.18	37.85	-5.48	-13.98%	1	46	26.21%
SPY251219C00645000	11/14/2025 3:51 PM	645	35.31	35.27	36.11	0.08	0.23%	29	12,782	24.70%
SPY251219C00646000	11/14/2025 1:47 PM	646	34.42	33.49	36.17	-1.72	-4.76%	2	16	25.76%
SPY251219C00647000	11/14/2025 9:53 AM	647	30.81	33.59	34.44	-11.93	-27.91%	20	9	24.28%
SPY251219C00648000	11/13/2025 10:01 AM	648	38.04	31.81	34.50	0.00	0.00%	1	46	25.31%
SPY251219C00649000	11/13/2025 1:53 PM	649	32.83	30.99	33.68	0.00	0.00%	1	15	25.09%
SPY251219C00650000	11/14/2025 3:15 PM	650	32.48	31.13	31.95	1.08	3.44%	171	21,123	23.62%
SPY251219C00651000	11/14/2025 10:48 AM	651	30.82	29.35	32.06	-2.91	-8.63%	1	15	24.67%
SPY251219C00652000	11/10/2025 9:39 AM	652	34.90	28.54	31.25	0.00	0.00%	1	28	24.45%
SPY251219C00653000	11/12/2025 3:50 PM	653	37.99	27.76	30.45	0.00	0.00%	7	63	24.23%
SPY251219C00654000	11/14/2025 9:48 AM	654	25.46	26.94	29.66	-3.04	-10.67%	20	129	24.02%
SPY251219C00655000	11/14/2025 3:42 PM	655	27.11	27.11	27.92	-0.31	-1.13%	31	10,784	22.55%
SPY251219C00656000	11/13/2025 3:38 PM	656	27.48	25.49	28.09	0.00	0.00%	9	70	23.60%
SPY251219C00657000	11/14/2025 1:38 PM	657	26.05	24.66	27.32	-2.22	-7.85%	63	149	23.39%
SPY251219C00658000	11/14/2025 10:25 AM	658	22.44	24.00	26.55	-5.85	-20.68%	6	62	23.18%
SPY251219C00659000	11/14/2025 12:00 PM	659	25.65	23.27	25.79	1.37	5.64%	3	105	22.97%
SPY251219C00660000	11/14/2025 3:37 PM	660	23.67	23.20	24.03	-0.43	-1.78%	73	26,162	21.48%
SPY251219C00661000	11/14/2025 10:35 AM	661	21.65	21.81	24.28	-6.41	-22.84%	21	90	22.55%
SPY251219C00662000	11/14/2025 1:05 PM	662	22.53	21.71	22.55	-0.30	-1.31%	18	282	21.09%
SPY251219C00663000	11/14/2025 4:06 PM	663	20.85	20.97	21.82	-2.40	-10.32%	16	487	20.90%
SPY251219C00664000	11/14/2025 3:59 PM	664	20.00	20.25	21.09	-1.22	-5.75%	607	221	20.69%
SPY251219C00665000	11/14/2025 3:46 PM	665	19.85	19.53	20.43	-0.89	-4.29%	2,335	20,188	20.56%
SPY251219C00666000	11/14/2025 3:44 PM	666	19.10	19.04	19.66	-0.82	-4.12%	296	1,025	20.29%
SPY251219C00667000	11/14/2025 4:09 PM	667	18.43	18.12	18.70	-0.20	-1.07%	1,245	1,425	19.77%
SPY251219C00668000	11/14/2025 3:50 PM	668	17.51	17.73	17.92	-0.40	-2.23%	211	330	19.46%
SPY251219C00669000	11/14/2025 3:33 PM	669	17.35	17.07	17.32	-0.40	-2.25%	133	357	19.37%
SPY251219C00670000	11/14/2025 4:12 PM	670	16.55	16.41	16.60	-1.00	-5.70%	3,382	24,906	19.11%
SPY251219C00671000	11/14/2025 4:11 PM	671	15.80	15.75	15.94	-1.00	-5.95%	810	638	18.92%
SPY251219C00672000	11/14/2025 4:00 PM	672	14.80	15.12	15.27	-1.34	-8.30%	726	992	18.71%
SPY251219C00673000	11/14/2025 3:58 PM	673	13.97	14.48	14.66	-1.58	-10.16%	663	833	18.55%
SPY251219C00674000	11/14/2025 3:59 PM	674	13.39	13.86	14.04	-1.53	-10.25%	265	729	18.37%
