Contract Name	Last Trade Date (EDT)	Strike	Last Price	Bid	Ask	Change	% Change	Volume	Open Interest	Implied Volatility
SPY250926C00640000	8/15/2025 4:00 PM	640	13.70	13.41	14.05	-1.21	-8.12%	161	171	14.28%
SPY250926C00641000	8/15/2025 3:16 PM	641	13.46	12.70	13.36	-0.25	-1.82%	32	82	14.09%
SPY250926C00642000	8/15/2025 4:05 PM	642	12.28	12.05	12.69	-1.21	-8.97%	41	137	13.91%
SPY250926C00642500	8/15/2025 2:39 PM	642.5	12.76	11.72	12.34	-0.41	-3.11%	1	84	13.80%
SPY250926C00643000	8/15/2025 4:12 PM	643	11.67	11.65	11.82	-1.63	-12.26%	145	144	13.48%
SPY250926C00644000	8/15/2025 4:12 PM	644	11.02	11.04	11.18	-1.46	-11.70%	580	335	13.31%
SPY250926C00645000	8/15/2025 4:04 PM	645	10.33	10.42	10.56	-1.11	-9.70%	370	321	13.14%
SPY250926C00646000	8/15/2025 3:14 PM	646	10.21	9.82	9.95	-0.59	-5.46%	134	316	12.97%
SPY250926C00647000	8/15/2025 2:44 PM	647	9.37	9.18	9.40	-1.08	-10.33%	129	141	12.85%
SPY250926C00648000	8/15/2025 4:05 PM	648	8.62	8.62	8.83	-1.17	-11.95%	34	56	12.69%
SPY250926C00649000	8/15/2025 3:27 PM	649	8.52	8.08	8.29	-0.91	-9.65%	38	108	12.55%
SPY250926C00650000	8/15/2025 4:04 PM	650	7.51	7.60	7.74	-1.07	-12.47%	154	379	12.37%
SPY250926C00651000	8/15/2025 4:00 PM	651	7.35	7.11	7.26	-0.83	-10.15%	14	119	12.26%
SPY250926C00655000	8/15/2025 3:34 PM	655	5.60	5.34	5.45	-0.38	-6.35%	68	349	11.75%
SPY250926C00660000	8/15/2025 4:12 PM	660	3.61	3.61	3.71	-0.86	-19.24%	86	452	11.31%
SPY250926C00665000	8/15/2025 4:03 PM	665	2.34	2.36	2.45	-0.47	-16.73%	95	422	11.00%
SPY250926C00670000	8/15/2025 3:34 PM	670	1.57	1.50	1.57	-0.24	-13.26%	147	841	10.79%
SPY250926C00675000	8/15/2025 4:07 PM	675	0.93	0.92	0.98	-0.26	-21.85%	81	329	10.65%
SPY250926C00680000	8/15/2025 4:07 PM	680	0.58	0.58	0.60	-0.15	-20.55%	960	679	10.57%
SPY250926C00700000	8/15/2025 4:03 PM	700	0.14	0.12	0.13	-0.02	-12.50%	124	43	11.48%
SPY250926C00705000	8/14/2025 9:30 AM	705	0.13	0.09	0.10	0.00	0.00%	4	27	11.89%
SPY250926C00710000	8/14/2025 12:30 PM	710	0.09	0.07	0.08	0.00	0.00%	4	19	12.33%
SPY250926C00720000	8/13/2025 12:38 PM	720	0.06	0.04	0.06	0.00	0.00%	15	217	13.38%
SPY250930C00350000	7/18/2025 10:12 AM	350	280.90	293.23	296.03	0.00	0.00%	9	22	86.38%
SPY250930C00360000	4/8/2025 12:18 PM	360	164.24	208.33	211.64	0.00	0.00%	-	4	0.00%
SPY250930C00365000	8/12/2025 3:52 PM	365	279.29	278.30	281.11	0.00	0.00%	34	0	81.84%
SPY250930C00380000	7/23/2025 12:27 PM	380	254.67	263.38	266.18	0.00	0.00%	2	2	77.39%
SPY250930C00385000	6/23/2025 11:55 AM	385	216.24	0.00	0.00	0.00	0.00%	-	1	0.00%
SPY250930C00390000	8/1/2025 11:28 AM	390	234.12	253.43	256.23	0.00	0.00%	60	11	74.49%
SPY250930C00395000	4/8/2025 12:57 PM	395	128.30	174.46	177.78	0.00	0.00%	-	74	0.00%
SPY250930C00400000	6/24/2025 1:57 PM	400	212.43	238.51	241.13	0.00	0.00%	2	11	0.00%
SPY250930C00405000	6/6/2025 9:39 AM	405	198.67	223.45	226.55	0.00	0.00%	1	34	0.00%
SPY250930C00410000	8/12/2025 10:58 AM	410	232.00	233.54	236.34	0.00	0.00%	3	125	68.84%
SPY250930C00415000	8/7/2025 10:33 AM	415	221.29	228.57	231.37	0.00	0.00%	2	142	67.46%
SPY250930C00420000	5/15/2025 9:31 AM	420	172.74	180.61	183.91	0.00	0.00%	1	8	0.00%
SPY250930C00425000	7/2/2025 12:36 PM	425	199.03	198.79	201.60	0.00	0.00%	3	36	0.00%
SPY250930C00430000	7/30/2025 9:48 AM	430	208.74	213.66	216.46	0.00	0.00%	2	22	63.37%
SPY250930C00435000	7/29/2025 3:26 PM	435	203.29	208.69	211.49	0.00	0.00%	2	14	62.01%
SPY250930C00440000	7/28/2025 2:19 PM	440	199.21	203.72	206.52	0.00	0.00%	20	27	60.66%
SPY250930C00445000	8/12/2025 9:57 AM	445	195.09	198.75	201.55	0.00	0.00%	6	6	59.31%
SPY250930C00450000	7/28/2025 9:35 AM	450	190.86	193.78	196.58	0.00	0.00%	16	376	57.97%
SPY250930C00455000	7/29/2025 9:34 AM	455	186.51	188.82	191.62	0.00	0.00%	11	37	56.69%
SPY250930C00460000	8/7/2025 10:46 AM	460	178.35	183.85	186.65	0.00	0.00%	40	72	55.35%
SPY250930C00465000	8/6/2025 2:24 PM	465	170.74	178.88	181.69	0.00	0.00%	1	73	54.04%
SPY250930C00470000	8/7/2025 12:48 PM	470	163.40	173.92	176.72	0.00	0.00%	14	71	52.75%
SPY250930C00475000	8/14/2025 10:40 AM	475	172.23	168.96	171.76	0.00	0.00%	10	27	51.47%
SPY250930C00480000	8/11/2025 3:38 PM	480	160.00	164.00	166.80	0.00	0.00%	2	227	50.20%
SPY250930C00485000	6/16/2025 11:15 AM	485	124.85	146.04	149.53	0.00	0.00%	1	63	0.00%
SPY250930C00490000	8/8/2025 10:17 AM	490	148.92	154.07	156.88	0.00	0.00%	2	287	53.45%
SPY250930C00495000	6/25/2025 10:01 AM	495	120.88	144.62	147.28	0.00	0.00%	3	55	0.00%
SPY250930C00500000	8/15/2025 10:07 AM	500	146.50	144.16	146.96	10.23	7.51%	1	300	50.55%
SPY250930C00505000	8/4/2025 10:22 AM	505	128.02	139.21	142.01	0.00	0.00%	1	1,470	49.14%
SPY250930C00510000	8/13/2025 11:03 AM	510	136.61	134.25	137.06	0.00	0.00%	7	218	47.73%
SPY250930C00515000	8/14/2025 3:01 PM	515	132.19	129.30	132.11	0.00	0.00%	30	218	46.31%
SPY250930C00516000	7/30/2025 11:41 AM	516	123.66	128.31	131.11	0.00	0.00%	1	97	46.00%
SPY250930C00517000	8/15/2025 10:33 AM	517	129.60	127.32	130.12	6.01	4.86%	2	46	45.72%
SPY250930C00518000	7/15/2025 2:38 PM	518	112.43	0.00	0.00	0.00	0.00%	1	50	0.00%
SPY250930C00519000	8/15/2025 10:33 AM	519	127.55	125.34	128.15	14.11	12.44%	2	115	45.18%
SPY250930C00520000	8/7/2025 4:00 PM	520	126.50	124.35	127.16	10.15	8.72%	6	1,371	44.90%
SPY250930C00521000	7/17/2025 9:47 AM	521	109.93	123.36	126.17	0.00	0.00%	1	20	44.62%
SPY250930C00522000	7/15/2025 10:18 AM	522	110.00	0.00	0.00	0.00	0.00%	2	31	0.00%
SPY250930C00523000	8/1/2025 9:30 AM	523	107.38	121.38	124.19	0.00	0.00%	8	56	44.06%
SPY250930C00524000	6/6/2025 9:59 AM	524	86.00	107.15	110.26	0.00	0.00%	1	114	0.00%
SPY250930C00525000	8/15/2025 11:54 AM	525	121.65	119.40	122.21	1.63	1.36%	2	2,526	43.49%
SPY250930C00526000	7/31/2025 2:51 PM	526	113.09	118.42	121.22	0.00	0.00%	3	468	43.21%
SPY250930C00527000	8/5/2025 3:42 PM	527	105.47	117.43	120.23	0.00	0.00%	2	46	42.92%
SPY250930C00528000	8/11/2025 1:29 PM	528	112.41	116.44	119.24	0.00	0.00%	1	201	42.64%
SPY250930C00529000	8/4/2025 10:06 AM	529	104.59	115.45	118.26	0.00	0.00%	3	25	42.38%
SPY250930C00530000	8/14/2025 2:19 PM	530	117.21	114.46	117.27	0.00	0.00%	3	332	42.10%
SPY250930C00531000	8/7/2025 11:28 AM	531	105.06	113.48	116.28	0.00	0.00%	2	8	41.82%
SPY250930C00532000	5/1/2025 12:25 PM	532	53.12	70.10	72.21	0.00	0.00%	2	11	0.00%
SPY250930C00533000	6/24/2025 4:01 PM	533	83.74	107.38	110.02	0.00	0.00%	1	55	0.00%
SPY250930C00534000	7/17/2025 9:51 AM	534	98.40	110.51	113.32	0.00	0.00%	1	25	41.00%
SPY250930C00535000	8/12/2025 1:22 PM	535	109.80	109.53	112.33	0.00	0.00%	1	183	40.71%
SPY250930C00536000	8/1/2025 12:29 PM	536	93.51	108.54	111.34	0.00	0.00%	1	50	40.42%
SPY250930C00537000	7/30/2025 4:06 PM	537	105.01	107.55	110.36	0.00	0.00%	2	38	40.17%
SPY250930C00538000	6/3/2025 3:28 PM	538	70.92	93.37	97.02	0.00	0.00%	1	0	0.00%
SPY250930C00539000	8/5/2025 3:50 PM	539	94.29	105.58	108.38	0.00	0.00%	1	44	39.60%
SPY250930C00540000	8/15/2025 10:53 AM	540	106.46	104.59	107.40	0.20	0.19%	2	433	39.34%
SPY250930C00541000	8/13/2025 9:53 AM	541	107.83	103.61	106.41	0.00	0.00%	1	71	39.06%
SPY250930C00542000	6/17/2025 1:49 PM	542	68.40	90.82	94.33	0.00	0.00%	10	70	0.00%
SPY250930C00543000	8/11/2025 9:38 AM	543	97.99	101.64	104.44	0.00	0.00%	1	64	38.51%
SPY250930C00544000	6/23/2025 10:58 AM	544	65.94	0.00	0.00	0.00	0.00%	2	111	0.00%
SPY250930C00545000	8/13/2025 3:52 PM	545	103.05	99.67	102.47	0.00	0.00%	3	194	37.96%
SPY250930C00546000	7/25/2025 3:48 PM	546	96.05	98.68	101.49	0.00	0.00%	7	90	37.70%
SPY250930C00547000	8/12/2025 3:56 PM	547	98.82	97.70	100.50	0.00	0.00%	1	78	37.42%
SPY250930C00548000	7/23/2025 12:03 PM	548	90.24	96.71	99.52	0.00	0.00%	2	67	37.16%
SPY250930C00549000	8/4/2025 10:07 AM	549	83.73	95.73	98.53	0.00	0.00%	1	47	36.87%
SPY250930C00550000	8/13/2025 9:57 AM	550	98.90	94.75	97.55	0.00	0.00%	20	1,822	36.60%
SPY250930C00551000	8/5/2025 10:53 AM	551	95.89	93.76	96.57	13.67	16.63%	3	51	36.34%
SPY250930C00552000	8/6/2025 10:45 AM	552	83.14	92.78	95.59	0.00	0.00%	2	286	36.08%
SPY250930C00553000	6/10/2025 3:23 PM	553	62.30	0.00	0.00	0.00	0.00%	4	0	0.00%
SPY250930C00554000	8/7/2025 10:50 AM	554	83.85	90.82	93.62	0.00	0.00%	1	311	35.52%
SPY250930C00555000	8/15/2025 11:57 AM	555	93.08	89.84	92.64	0.94	1.02%	5	452	35.26%
SPY250930C00556000	8/5/2025 3:42 PM	556	77.62	88.86	91.66	0.00	0.00%	2	133	34.99%
SPY250930C00557000	8/14/2025 2:19 PM	557	90.70	87.88	90.68	0.00	0.00%	3	260	34.73%
SPY250930C00558000	8/12/2025 3:44 PM	558	87.72	86.90	89.70	0.00	0.00%	3	152	34.46%
SPY250930C00559000	8/12/2025 3:51 PM	559	87.23	85.92	88.73	0.00	0.00%	2	470	34.22%
SPY250930C00560000	8/13/2025 11:00 AM	560	87.29	84.95	87.75	0.00	0.00%	4	538	33.95%
SPY250930C00561000	8/12/2025 9:30 AM	561	81.29	83.97	86.77	0.00	0.00%	10	94	33.68%
SPY250930C00562000	8/12/2025 3:51 PM	562	84.33	82.99	85.79	0.00	0.00%	12	258	33.41%
SPY250930C00563000	8/12/2025 3:36 PM	563	83.26	82.02	84.82	0.00	0.00%	2	115	33.16%
SPY250930C00564000	7/23/2025 4:13 PM	564	75.48	81.04	83.84	0.00	0.00%	5	176	32.89%
SPY250930C00565000	8/13/2025 11:42 AM	565	82.61	80.06	82.86	0.00	0.00%	1	1,431	32.62%
SPY250930C00566000	7/24/2025 1:00 PM	566	75.18	79.09	81.89	0.00	0.00%	8	146	32.37%
SPY250930C00567000	8/6/2025 11:26 AM	567	70.06	78.12	80.92	0.00	0.00%	1	167	32.12%
SPY250930C00568000	8/15/2025 3:49 PM	568	79.32	77.14	79.94	11.40	16.78%	8	97	31.84%
SPY250930C00569000	8/13/2025 10:05 AM	569	80.24	76.17	78.97	0.00	0.00%	2	259	31.59%
SPY250930C00570000	8/15/2025 4:02 PM	570	76.59	75.20	78.00	-1.09	-1.40%	6	1,124	31.34%
SPY250930C00571000	8/12/2025 11:35 AM	571	73.50	74.23	77.03	0.00	0.00%	2	184	31.08%
SPY250930C00572000	8/14/2025 10:18 AM	572	75.96	73.26	76.07	0.00	0.00%	2	232	30.84%
SPY250930C00573000	8/5/2025 10:45 AM	573	61.41	72.30	75.10	0.00	0.00%	1	173	30.59%
SPY250930C00574000	7/30/2025 4:02 PM	574	67.75	71.33	74.13	0.00	0.00%	1	89	30.33%
SPY250930C00575000	8/15/2025 1:09 PM	575	72.76	70.36	73.17	-0.15	-0.21%	3	500	30.09%
SPY250930C00576000	8/13/2025 11:31 AM	576	71.72	69.40	72.20	0.00	0.00%	1	124	29.83%
SPY250930C00577000	8/13/2025 1:35 PM	577	70.02	68.44	71.24	0.00	0.00%	1	491	29.58%
SPY250930C00578000	8/14/2025 11:09 AM	578	70.49	67.47	70.27	0.00	0.00%	15	166	29.32%
SPY250930C00579000	8/13/2025 1:23 PM	579	68.55	66.51	69.31	0.00	0.00%	1	160	29.08%
SPY250930C00580000	8/15/2025 4:02 PM	580	66.94	65.55	68.35	-0.19	-0.28%	5	949	28.83%
SPY250930C00581000	8/14/2025 3:45 PM	581	69.55	64.59	67.39	0.00	0.00%	1	152	28.58%
SPY250930C00582000	8/8/2025 3:24 PM	582	60.37	63.64	66.44	0.00	0.00%	2	368	28.35%
SPY250930C00583000	8/13/2025 9:49 AM	583	67.14	62.68	65.48	0.00	0.00%	1	4,278	28.10%
SPY250930C00584000	7/31/2025 1:52 PM	584	57.28	61.72	64.53	0.00	0.00%	1	175	27.87%
SPY250930C00585000	8/15/2025 10:52 AM	585	62.65	60.77	63.57	-0.72	-1.14%	1	2,271	27.61%
SPY250930C00586000	8/13/2025 1:35 PM	586	61.44	59.82	62.62	0.00	0.00%	2	168	27.37%
SPY250930C00587000	8/13/2025 10:41 AM	587	61.48	58.87	61.67	0.00	0.00%	4	551	27.14%
SPY250930C00588000	8/13/2025 1:35 PM	588	59.50	57.92	60.72	0.00	0.00%	1	462	26.90%
SPY250930C00589000	8/15/2025 1:08 PM	589	59.33	56.97	59.77	1.27	2.19%	1	205	26.65%
SPY250930C00590000	8/15/2025 10:56 AM	590	57.89	56.02	58.83	-1.11	-1.88%	1	856	26.43%
SPY250930C00591000	8/8/2025 10:50 AM	591	51.38	55.08	57.88	0.00	0.00%	1	359	26.18%
SPY250930C00592000	8/6/2025 12:17 PM	592	48.07	54.13	56.94	0.00	0.00%	21	562	25.95%
SPY250930C00593000	8/1/2025 11:34 AM	593	39.41	53.19	56.00	0.00	0.00%	2	129	25.71%
SPY250930C00594000	8/11/2025 10:08 AM	594	49.58	52.26	55.04	0.00	0.00%	1	204	25.44%
SPY250930C00595000	8/15/2025 11:55 AM	595	53.32	51.32	54.08	1.63	3.15%	1	955	25.17%
SPY250930C00596000	8/5/2025 3:50 PM	596	41.08	50.69	52.79	0.00	0.00%	1	937	24.33%
SPY250930C00597000	8/14/2025 3:08 PM	597	52.70	49.77	51.85	0.00	0.00%	4	5,565	24.09%
SPY250930C00598000	8/12/2025 10:07 AM	598	46.20	48.81	50.92	0.00	0.00%	2	1,720	23.87%
SPY250930C00599000	8/13/2025 10:33 AM	599	50.29	47.59	50.31	0.00	0.00%	6	1,465	24.17%
SPY250930C00600000	8/15/2025 3:50 PM	600	48.52	47.03	48.98	-1.82	-3.62%	9	5,512	23.29%
SPY250930C00601000	8/15/2025 3:18 PM	601	47.69	46.11	48.09	-0.60	-1.24%	1	904	23.12%
SPY250930C00605000	8/15/2025 3:37 PM	605	44.08	42.15	44.67	-1.04	-2.30%	19	2,081	22.64%
SPY250930C00606000	8/13/2025 2:37 PM	606	43.25	41.56	43.42	0.00	0.00%	3	27	21.89%
SPY250930C00607000	8/8/2025 11:27 AM	607	36.75	40.33	42.82	0.00	0.00%	18	30	22.15%
SPY250930C00608000	8/13/2025 10:01 AM	608	43.08	39.49	41.87	0.00	0.00%	5	25	21.86%
SPY250930C00609000	8/12/2025 11:46 AM	609	38.40	38.59	40.96	0.00	0.00%	19	65	21.63%
SPY250930C00610000	8/15/2025 3:13 PM	610	39.51	37.71	40.01	-1.49	-3.63%	7	2,744	21.34%
SPY250930C00611000	8/12/2025 10:40 AM	611	38.62	37.09	38.82	3.47	9.87%	1	63	20.69%
SPY250930C00612000	8/14/2025 11:10 AM	612	38.46	36.26	37.92	0.00	0.00%	4	48	20.47%
SPY250930C00613000	8/15/2025 10:53 AM	613	36.67	35.38	37.00	-0.99	-2.63%	2	66	20.22%
SPY250930C00614000	8/14/2025 10:44 AM	614	36.94	34.23	36.38	0.00	0.00%	1	109	20.38%
SPY250930C00615000	8/15/2025 4:02 PM	615	34.34	33.37	35.44	-2.01	-5.53%	6	1,866	20.09%
SPY250930C00616000	8/15/2025 10:53 AM	616	33.95	32.79	34.31	-0.25	-0.73%	2	133	19.53%
SPY250930C00617000	8/15/2025 9:46 AM	617	33.85	31.93	33.42	0.20	0.59%	1	151	19.29%
SPY250930C00618000	8/15/2025 1:01 PM	618	32.56	31.55	32.19	-1.47	-4.32%	2	291	18.60%
SPY250930C00619000	8/14/2025 11:19 AM	619	32.27	30.19	31.62	0.00	0.00%	4	212	18.79%
SPY250930C00620000	8/15/2025 3:21 PM	620	30.50	29.82	30.44	-1.50	-4.69%	17	3,813	18.16%
SPY250930C00621000	8/13/2025 2:36 PM	621	30.44	28.96	29.59	0.00	0.00%	1	380	17.97%
SPY250930C00622000	8/15/2025 9:30 AM	622	30.33	28.10	28.73	0.88	2.99%	2	599	17.76%
SPY250930C00623000	8/15/2025 12:55 PM	623	28.08	27.25	27.88	0.06	0.21%	2	630	17.55%
SPY250930C00624000	8/15/2025 11:44 AM	624	26.23	26.41	27.03	-2.55	-8.86%	30	730	17.34%
SPY250930C00625000	8/15/2025 3:02 PM	625	26.56	25.57	26.18	-0.75	-2.75%	17	5,536	17.12%
SPY250930C00626000	8/14/2025 10:34 AM	626	26.40	24.73	25.36	0.00	0.00%	4	839	16.94%
SPY250930C00627000	8/15/2025 11:10 AM	627	24.41	23.63	24.72	0.16	0.66%	1	587	16.96%
SPY250930C00628000	8/15/2025 3:56 PM	628	23.46	22.63	24.06	-0.96	-3.93%	2	1,108	16.95%
SPY250930C00629000	8/14/2025 3:50 PM	629	23.26	22.27	22.89	-1.04	-4.28%	1	369	16.32%
SPY250930C00630000	8/15/2025 4:00 PM	630	21.72	21.49	22.06	-1.74	-7.42%	55	3,357	16.09%
SPY250930C00631000	8/14/2025 3:54 PM	631	21.75	20.65	21.27	-1.16	-5.06%	18	971	15.89%
SPY250930C00632000	8/15/2025 11:48 AM	632	20.01	19.86	20.48	-2.05	-9.29%	2	721	15.70%
SPY250930C00633000	8/14/2025 10:26 AM	633	20.20	19.08	19.69	-0.05	-0.25%	10	311	15.49%
SPY250930C00634000	8/15/2025 2:56 PM	634	19.41	18.31	18.92	-1.13	-5.50%	36	546	15.29%
SPY250930C00635000	8/15/2025 3:46 PM	635	18.36	17.72	17.98	-1.14	-5.85%	425	1,346	14.89%
SPY250930C00636000	8/15/2025 12:48 PM	636	17.52	16.97	17.22	-1.42	-7.50%	7	886	14.69%
SPY250930C00637000	8/15/2025 11:48 AM	637	16.20	16.23	16.48	-1.99	-10.94%	4	855	14.50%
SPY250930C00638000	8/15/2025 1:15 PM	638	15.71	15.50	15.75	-1.65	-9.50%	11	1,818	14.31%
SPY250930C00639000	8/15/2025 11:51 AM	639	15.09	14.79	15.03	-1.60	-9.59%	9	463	14.12%
SPY250930C00640000	8/15/2025 3:51 PM	640	14.36	14.09	14.32	-1.59	-9.97%	277	3,002	13.93%
SPY250930C00641000	8/15/2025 11:48 AM	641	14.00	13.40	13.63	-1.18	-7.77%	7	399	13.75%
SPY250930C00642000	8/15/2025 10:21 AM	642	13.04	12.73	12.96	-1.35	-9.38%	20	1,416	13.58%
SPY250930C00643000	8/15/2025 4:12 PM	643	12.15	12.08	12.30	-0.99	-7.53%	58	630	13.40%
SPY250930C00644000	8/15/2025 3:45 PM	644	11.72	11.48	11.63	-0.88	-6.98%	225	600	13.20%
SPY250930C00645000	8/15/2025 4:07 PM	645	10.85	10.86	10.99	-0.95	-8.05%	815	5,361	13.02%
SPY250930C00646000	8/15/2025 3:45 PM	646	10.74	10.22	10.40	-1.01	-8.60%	88	2,144	12.88%
SPY250930C00647000	8/15/2025 3:04 PM	647	9.90	9.64	9.81	-1.28	-11.45%	16	1,353	12.72%
SPY250930C00648000	8/15/2025 4:00 PM	648	9.15	9.09	9.23	-0.82	-8.22%	90	20,152	12.56%
SPY250930C00649000	8/15/2025 2:23 PM	649	9.09	8.53	8.68	-0.79	-8.00%	69	612	12.42%
SPY250930C00650000	8/15/2025 4:12 PM	650	8.05	8.03	8.12	-1.23	-13.25%	228	12,179	12.24%
SPY250930C00651000	8/15/2025 3:49 PM	651	7.92	7.54	7.61	-0.94	-10.61%	59	1,943	12.11%
SPY250930C00652000	8/15/2025 3:49 PM	652	7.42	7.05	7.13	-0.75	-9.18%	27	1,129	11.99%
SPY250930C00653000	8/15/2025 1:58 PM	653	7.28	6.59	6.66	-0.42	-5.45%	16	1,148	11.86%
SPY250930C00654000	8/15/2025 3:59 PM	654	6.34	6.18	6.21	-0.87	-12.07%	96	1,302	11.74%
SPY250930C00655000	8/15/2025 3:46 PM	655	6.06	5.75	5.79	-0.36	-5.61%	82	2,439	11.63%
SPY250930C00656000	8/15/2025 3:59 PM	656	5.53	5.34	5.40	-0.57	-9.34%	33	2,302	11.54%
SPY250930C00657000	8/14/2025 4:01 PM	657	5.29	4.96	5.02	-0.31	-5.54%	60	723	11.45%
SPY250930C00658000	8/15/2025 2:43 PM	658	4.85	4.61	4.67	-0.50	-9.35%	33	950	11.37%
SPY250930C00659000	8/15/2025 11:22 AM	659	4.50	4.28	4.33	-0.19	-4.05%	6	511	11.28%
SPY250930C00660000	8/15/2025 4:01 PM	660	3.98	3.96	4.01	-0.50	-11.16%	350	1,523	11.20%
SPY250930C00661000	8/15/2025 10:25 AM	661	3.97	3.66	3.71	-0.07	-1.73%	3	465	11.13%
SPY250930C00662000	8/15/2025 3:41 PM	662	3.61	3.38	3.46	-0.46	-11.30%	6	2,317	11.10%
SPY250930C00663000	8/15/2025 12:10 PM	663	3.25	3.12	3.16	-0.35	-9.72%	6	463	10.99%
SPY250930C00664000	8/15/2025 3:13 PM	664	3.06	2.88	2.92	-0.47	-13.31%	110	237	10.94%
SPY250930C00665000	8/15/2025 4:00 PM	665	2.69	2.65	2.71	-0.58	-17.74%	169	3,079	10.92%
SPY250930C00666000	8/15/2025 4:04 PM	666	2.41	2.44	2.46	-0.31	-11.40%	10	1,432	10.81%
SPY250930C00667000	8/15/2025 3:03 PM	667	2.36	2.23	2.29	-0.30	-11.28%	142	358	10.81%
SPY250930C00668000	8/15/2025 3:03 PM	668	2.17	2.05	2.09	-0.37	-14.57%	36	780	10.75%
SPY250930C00669000	8/15/2025 3:13 PM	669	2.02	1.88	1.91	-0.36	-15.13%	38	440	10.69%
SPY250930C00670000	8/15/2025 3:58 PM	670	1.78	1.72	1.75	-0.30	-14.42%	392	3,484	10.65%
SPY250930C00675000	8/15/2025 4:13 PM	675	1.09	1.09	1.11	-0.23	-17.42%	351	5,196	10.50%
SPY250930C00680000	8/15/2025 4:12 PM	680	0.68	0.69	0.70	-0.20	-22.73%	352	3,343	10.44%
SPY250930C00685000	8/15/2025 4:12 PM	685	0.45	0.44	0.45	-0.13	-22.41%	408	4,428	10.50%
SPY250930C00690000	8/15/2025 2:10 PM	690	0.35	0.29	0.31	-0.02	-5.41%	130	4,433	10.72%
SPY250930C00695000	8/15/2025 3:14 PM	695	0.23	0.20	0.22	-0.04	-14.81%	55	3,671	10.99%
SPY250930C00700000	8/15/2025 4:13 PM	700	0.15	0.15	0.16	-0.03	-16.67%	215	7,678	11.28%
SPY250930C00705000	8/15/2025 12:33 PM	705	0.12	0.11	0.12	-0.02	-14.29%	6	1,083	11.62%
SPY250930C00710000	8/14/2025 1:22 PM	710	0.09	0.09	0.10	-0.02	-18.18%	1	2,774	12.11%
SPY250930C00715000	8/15/2025 4:14 PM	715	0.07	0.07	0.08	-0.01	-12.50%	58	1,641	12.50%
SPY250930C00720000	8/15/2025 10:03 AM	720	0.06	0.05	0.06	-0.01	-14.29%	10	935	12.79%
SPY250930C00725000	8/15/2025 9:50 AM	725	0.05	0.05	0.06	-0.01	-16.67%	40	444	13.48%
SPY250930C00730000	8/15/2025 3:53 PM	730	0.04	0.04	0.05	0.00	0.00%	4	1,258	13.87%
SPY250930C00735000	8/14/2025 1:33 PM	735	0.04	0.03	0.04	0.00	0.00%	76	436	14.16%
SPY250930C00740000	8/15/2025 3:50 PM	740	0.03	0.03	0.04	-0.01	-25.00%	21	535	14.84%
SPY250930C00745000	8/15/2025 12:50 PM	745	0.04	0.02	0.03	0.00	0.00%	28	1,134	15.04%
SPY250930C00750000	8/13/2025 11:33 AM	750	0.02	0.02	0.03	-0.01	-33.33%	1	1,170	15.63%
SPY250930C00755000	8/7/2025 9:40 AM	755	0.02	0.02	0.03	0.00	0.00%	1	586	16.21%
SPY250930C00760000	8/15/2025 10:41 AM	760	0.02	0.01	0.02	0.01	100.00%	102	1,563	16.21%
SPY250930C00765000	8/12/2025 12:32 PM	765	0.02	0.01	0.02	0.00	0.00%	1	619	16.80%
SPY250930C00770000	8/12/2025 11:42 AM	770	0.02	0.01	0.02	0.00	0.00%	200	4,335	17.38%
SPY251017C00330000	8/13/2025 3:49 PM	330	315.86	313.18	315.99	0.00	0.00%	1	4	79.44%
SPY251017C00340000	8/11/2025 10:35 AM	340	299.04	303.24	306.04	0.00	0.00%	3	2	76.79%
SPY251017C00350000	6/23/2025 11:22 AM	350	251.73	0.00	0.00	0.00	0.00%	2	6	0.00%
SPY251017C00355000	5/20/2025 10:31 AM	355	242.99	244.33	247.65	0.00	0.00%	-	17	0.00%
SPY251017C00365000	8/5/2025 11:11 AM	365	265.33	278.39	281.19	0.00	0.00%	-	0	70.45%
SPY251017C00370000	8/6/2025 2:00 PM	370	264.50	273.42	276.22	0.00	0.00%	-	1	69.19%
SPY251017C00375000	8/5/2025 10:39 AM	375	256.12	268.45	271.25	0.00	0.00%	-	1	67.96%
SPY251017C00385000	8/5/2025 10:49 AM	385	244.70	258.52	261.32	0.00	0.00%	-	2	65.56%
SPY251017C00390000	7/29/2025 3:57 PM	390	247.93	253.55	256.35	0.00	0.00%	-	2	64.33%
SPY251017C00395000	8/5/2025 10:44 AM	395	235.34	248.59	251.39	0.00	0.00%	2	3	63.18%
SPY251017C00400000	8/15/2025 2:33 PM	400	246.44	243.62	246.43	15.08	6.52%	4	12	62.00%
SPY251017C00405000	8/5/2025 10:42 AM	405	226.09	238.66	241.46	0.00	0.00%	2	2	60.83%
SPY251017C00415000	8/15/2025 2:37 PM	415	231.21	228.74	231.54	14.79	6.83%	2	1	58.55%
SPY251017C00425000	6/30/2025 1:27 PM	425	196.78	214.82	217.56	0.00	0.00%	-	1	0.00%
SPY251017C00435000	8/5/2025 2:24 PM	435	196.90	208.90	211.71	0.00	0.00%	4	141	54.03%
SPY251017C00440000	8/5/2025 11:10 AM	440	191.03	203.95	206.76	0.00	0.00%	-	0	52.94%
SPY251017C00445000	8/12/2025 9:57 AM	445	195.13	199.00	201.80	0.00	0.00%	8	14	51.83%
